,code,source,proba1an
30712,CGR5_3_1539,ZoneEarthquake,0.000276933
30713,CPCF_INTRA_12_6464,DomainEarthquake,0.00138888
30714,CPCF_INTRA_12_6465,DomainEarthquake,0.00126506
30715,CPCF_INTRA_12_6466,DomainEarthquake,0.00108138
30716,CPCF_INTRA_12_6460,DomainEarthquake,0.000663812
30717,CPCF_INTRA_12_6461,DomainEarthquake,0.000949542
30718,CPCF_INTRA_12_6462,DomainEarthquake,0.00122176
30719,CPCF_INTRA_12_6463,DomainEarthquake,0.00138386
30720,CGR5_25_10558,ZoneEarthquake,0.00265848
30721,CGR5_25_10559,ZoneEarthquake,0.00236825
30722,CGR5_25_10550,ZoneEarthquake,0.000833065
30723,CGR5_25_10551,ZoneEarthquake,0.000833065
30724,CGR5_25_10552,ZoneEarthquake,0.000833065
30725,CGR5_25_10553,ZoneEarthquake,0.000833065
30726,CGR5_25_10554,ZoneEarthquake,0.000833065
30727,CGR5_25_10555,ZoneEarthquake,0.000833065
30728,CGR5_25_10556,ZoneEarthquake,0.00203494
30729,CGR5_25_10557,ZoneEarthquake,0.00251561
30730,CJPS_1_487,ZoneEarthquake,0.0011641
30731,CJPS_1_486,ZoneEarthquake,0.00125011
30732,CJPS_1_485,ZoneEarthquake,0.0013019
30733,CJPS_1_484,ZoneEarthquake,0.000537737
30734,CJPS_1_483,ZoneEarthquake,0.000614872
30735,CJPS_1_482,ZoneEarthquake,0.000728114
30736,CJPS_1_481,ZoneEarthquake,0.000858038
30737,CJPS_1_480,ZoneEarthquake,0.00097832
30738,CJPS_1_489,ZoneEarthquake,0.000895963
30739,CJPS_1_488,ZoneEarthquake,0.00104264
30740,CPHL_INTER_5_4322,ZoneEarthquake,0.00170421
30741,CPHL_INTRA_1_1508,ZoneEarthquake,0.000493881
30742,CPHL_INTRA_1_1509,ZoneEarthquake,0.000413045
30743,CGR5_12_5658,ZoneEarthquake,0.00111772
30744,CGR5_12_5659,ZoneEarthquake,0.00106761
30745,CGR5_12_5657,ZoneEarthquake,0.00113816
30746,CPHL_INTER_5_4233,ZoneEarthquake,0.00303507
30747,CPHL_INTER_5_3939,ZoneEarthquake,0.00246043
30748,CPHL_INTER_5_4231,ZoneEarthquake,0.00528366
30749,CPHL_INTER_5_4230,ZoneEarthquake,0.00580448
30750,CPHL_INTER_5_4237,ZoneEarthquake,0.00160806
30751,CPHL_INTER_5_4236,ZoneEarthquake,0.00176495
30752,CPHL_INTER_5_4235,ZoneEarthquake,0.00199541
30753,CPHL_INTER_5_3938,ZoneEarthquake,0.00232393
30754,CPHL_INTER_5_4239,ZoneEarthquake,0.00145491
30755,CPHL_INTER_5_4238,ZoneEarthquake,0.00150831
30756,CGR5_1_1956,ZoneEarthquake,0.000837272
30757,CGR5_1_1957,ZoneEarthquake,0.000755126
30758,CGR5_1_1958,ZoneEarthquake,0.000697274
30759,CGR5_1_1959,ZoneEarthquake,0.00066191
30760,CPCF_INTRA_11_5228,DomainEarthquake,0.00109207
30761,CPCF_INTRA_11_5229,DomainEarthquake,0.00114871
30762,CGR5_18_7509,ZoneEarthquake,0.000621484
30763,CPHL_INTER_5_3935,ZoneEarthquake,0.00195849
30764,CPHL_INTER_5_3934,ZoneEarthquake,0.00194349
30765,CURA_1_10,ZoneEarthquake,0.00132781
30766,CGR5_7_4339,ZoneEarthquake,0.000305304
30767,CGR5_25_11040,ZoneEarthquake,0.00102214
30768,CGR5_7_4338,ZoneEarthquake,0.000306798
30769,CGR5_25_11043,ZoneEarthquake,0.00119144
30770,CGR5_25_11042,ZoneEarthquake,0.00122494
30771,CPHL_INTER_2_1507,ZoneEarthquake,0.00205907
30772,CGR5_25_11045,ZoneEarthquake,0.00095777
30773,CGR5_25_11044,ZoneEarthquake,0.00107637
30774,CGR5_25_11047,ZoneEarthquake,0.000852835
30775,CGR5_25_11046,ZoneEarthquake,0.000883992
30776,CPCF_INTRA_11_4791,DomainEarthquake,0.00193254
30777,CGR5_25_11049,ZoneEarthquake,0.000841481
30778,CPCF_INTRA_11_4793,DomainEarthquake,0.00240341
30779,CPCF_INTRA_11_4792,DomainEarthquake,0.00210177
30780,CPCF_INTRA_11_4795,DomainEarthquake,0.00319901
30781,CPCF_INTRA_11_4794,DomainEarthquake,0.00279816
30782,CPCF_INTRA_11_4797,DomainEarthquake,0.00363425
30783,CGR5_4_741,ZoneEarthquake,0.000214756
30784,CPCF_INTRA_11_4799,DomainEarthquake,0.00411632
30785,CPCF_INTRA_11_4798,DomainEarthquake,0.0037542
30786,CPHL_INTER_5_2532,ZoneEarthquake,0.00363913
30787,CPHL_INTER_5_2533,ZoneEarthquake,0.00447483
30788,CPHL_INTER_5_2530,ZoneEarthquake,0.00237048
30789,CPHL_INTER_5_2531,ZoneEarthquake,0.00280739
30790,CPHL_INTER_5_2536,ZoneEarthquake,0.0031832
30791,CPHL_INTER_5_2537,ZoneEarthquake,0.00231847
30792,CPHL_INTER_5_2534,ZoneEarthquake,0.00473398
30793,CPHL_INTER_5_2535,ZoneEarthquake,0.00418222
30794,CPHL_INTER_5_2538,ZoneEarthquake,0.00189826
30795,CPHL_INTER_5_2539,ZoneEarthquake,0.0018772
30796,F01830B,MultiSegmentEarthquake,3.73444712792e-11
30797,F01830A,MultiSegmentEarthquake,3.73463385339e-07
30798,CGR5_8_2451,ZoneEarthquake,0.000552941
30799,CGR5_8_2450,ZoneEarthquake,0.000524702
30800,F018301,SegmentEarthquake,0.000249968752604
30801,CGR5_8_2452,ZoneEarthquake,0.000619244
30802,CGR5_8_2455,ZoneEarthquake,0.000989457
30803,CGR5_8_2454,ZoneEarthquake,0.000869703
30804,CGR5_8_2457,ZoneEarthquake,0.00096911
30805,CGR5_8_2456,ZoneEarthquake,0.00103098
30806,CGR5_8_2459,ZoneEarthquake,0.000692677
30807,CGR5_8_2458,ZoneEarthquake,0.000835831
30808,CPCF_INTRA_10_1494,DomainEarthquake,0.00184992
30809,CPCF_INTRA_10_1495,DomainEarthquake,0.00206736
30810,CPCF_INTRA_10_1492,DomainEarthquake,0.00161946
30811,CPCF_INTRA_10_1493,DomainEarthquake,0.00169688
30812,CPCF_INTRA_10_1490,DomainEarthquake,0.00158175
30813,CPCF_INTRA_10_1491,DomainEarthquake,0.00159384
30814,CPCF_INTRA_13_7659,DomainEarthquake,0.00036315
30815,CGR5_25_9119,ZoneEarthquake,0.00113281
30816,CPCF_INTER_2_2284,ZoneEarthquake,0.00422356
30817,CPCF_INTER_2_2285,ZoneEarthquake,0.00393625
30818,CPCF_INTER_2_2287,ZoneEarthquake,0.00349667
30819,CPCF_INTRA_10_1720,DomainEarthquake,0.00426335
30820,CPCF_INTRA_10_1721,DomainEarthquake,0.00393669
30821,CIZU_3_1273,ZoneEarthquake,0.000384426
30822,CIZU_3_1272,ZoneEarthquake,0.000384426
30823,CIZU_3_1271,ZoneEarthquake,0.000384426
30824,CIZU_3_1270,ZoneEarthquake,0.000384461
30825,CIZU_3_1277,ZoneEarthquake,0.000384839
30826,CIZU_3_1276,ZoneEarthquake,0.000384794
30827,CIZU_3_1275,ZoneEarthquake,0.000384794
30828,CIZU_3_1274,ZoneEarthquake,0.000384426
30829,CPHL_INTRA_1_1089,ZoneEarthquake,0.000969027
30830,CPHL_INTRA_1_1088,ZoneEarthquake,0.00107497
30831,CIZU_3_1279,ZoneEarthquake,0.000387702
30832,CIZU_3_1278,ZoneEarthquake,0.00038521
30833,CURA_1_8,ZoneEarthquake,0.00130502
30834,CURA_1_9,ZoneEarthquake,0.00126316
30835,CPHL_INTRA_1_1061,ZoneEarthquake,0.000654023
30836,CPCF_INTRA_12_5832,DomainEarthquake,0.000250694
30837,CPCF_INTRA_12_5833,DomainEarthquake,0.000309195
30838,CPCF_INTRA_12_5836,DomainEarthquake,0.000603838
30839,CPCF_INTRA_12_5837,DomainEarthquake,0.000696339
30840,CPCF_INTRA_12_5834,DomainEarthquake,0.000390355
30841,CPCF_INTRA_12_5835,DomainEarthquake,0.00049237
30842,CPHL_INTRA_1_1067,ZoneEarthquake,0.000541287
30843,CPCF_INTRA_12_5838,DomainEarthquake,0.000733385
30844,CPCF_INTRA_12_5839,DomainEarthquake,0.00069452
30845,CPHL_INTRA_1_1066,ZoneEarthquake,0.000589175
30846,CGR5_8_3320,ZoneEarthquake,0.000659173
30847,CGR5_8_3321,ZoneEarthquake,0.000663146
30848,CGR5_8_3322,ZoneEarthquake,0.000645174
30849,CGR5_8_3323,ZoneEarthquake,0.00060689
30850,CGR5_8_3324,ZoneEarthquake,0.000560074
30851,CPHL_INTRA_1_1065,ZoneEarthquake,0.000649467
30852,CURA_1_3,ZoneEarthquake,0.00129283
30853,CPHL_INTRA_1_1064,ZoneEarthquake,0.00069364
30854,CURA_1_6,ZoneEarthquake,0.00142715
30855,CPCF_INTRA_13_6265,DomainEarthquake,0.00178412
30856,CPCF_INTRA_13_6264,DomainEarthquake,0.00128603
30857,CGR5_3_1679,ZoneEarthquake,0.000321052
30858,CGR5_3_1678,ZoneEarthquake,0.000304087
30859,CPCF_INTRA_13_6263,DomainEarthquake,0.000894314
30860,CPCF_INTRA_13_6262,DomainEarthquake,0.000744888
30861,CGR5_3_1675,ZoneEarthquake,0.000272032
30862,CGR5_3_1674,ZoneEarthquake,0.000267103
30863,CGR5_3_1677,ZoneEarthquake,0.000290514
30864,CGR5_3_1676,ZoneEarthquake,0.000279918
30865,CGR5_3_1671,ZoneEarthquake,0.000269412
30866,CGR5_3_1670,ZoneEarthquake,0.0002725
30867,CGR5_3_1673,ZoneEarthquake,0.000265341
30868,CGR5_3_1672,ZoneEarthquake,0.00026648
30869,CPCF_INTRA_12_7474,DomainEarthquake,0.000200712
30870,CPCF_INTRA_12_7475,DomainEarthquake,0.000202214
30871,CPCF_INTRA_12_7476,DomainEarthquake,0.000203135
30872,CPCF_INTRA_12_7477,DomainEarthquake,0.000203514
30873,CPCF_INTRA_12_7470,DomainEarthquake,0.000200267
30874,CPCF_INTRA_12_7471,DomainEarthquake,0.000199047
30875,CPCF_INTRA_12_7472,DomainEarthquake,0.000198465
30876,CPCF_INTRA_12_7473,DomainEarthquake,0.000199155
30877,CPCF_INTRA_12_7478,DomainEarthquake,0.000203614
30878,CPCF_INTRA_12_7479,DomainEarthquake,0.000204924
30879,CGR5_1_1185,ZoneEarthquake,0.000911459
30880,CGR5_1_1184,ZoneEarthquake,0.000901439
30881,CGR5_1_1187,ZoneEarthquake,0.000898319
30882,CGR5_1_1186,ZoneEarthquake,0.000903606
30883,CGR5_1_1181,ZoneEarthquake,0.000773646
30884,CGR5_1_1183,ZoneEarthquake,0.000865832
30885,CGR5_1_1182,ZoneEarthquake,0.000815583
30886,CGR5_1_1189,ZoneEarthquake,0.000962979
30887,CGR5_1_1188,ZoneEarthquake,0.000915686
30888,CPCF_INTRA_13_6885,DomainEarthquake,0.000346072
30889,CPCF_INTRA_13_6884,DomainEarthquake,0.000343591
30890,CPCF_INTRA_13_6887,DomainEarthquake,0.00036773
30891,CPCF_INTRA_13_6886,DomainEarthquake,0.000351251
30892,CPCF_INTRA_13_6889,DomainEarthquake,0.000556233
30893,CPCF_INTRA_13_6888,DomainEarthquake,0.000421528
30894,CGR5_17_7856,ZoneEarthquake,0.000284416
30895,CPCF_INTRA_5_3639,ZoneEarthquake,0.000351584
30896,CPCF_INTRA_5_3638,ZoneEarthquake,0.000383323
30897,CPCF_INTRA_5_3635,ZoneEarthquake,0.000474005
30898,CPCF_INTRA_5_3634,ZoneEarthquake,0.000468504
30899,CPCF_INTRA_5_3637,ZoneEarthquake,0.000425825
30900,CPCF_INTRA_5_3636,ZoneEarthquake,0.000460374
30901,CPCF_INTRA_5_3631,ZoneEarthquake,0.000389259
30902,CPCF_INTRA_5_3630,ZoneEarthquake,0.000352578
30903,CPCF_INTRA_5_3633,ZoneEarthquake,0.000451351
30904,CPCF_INTRA_5_3632,ZoneEarthquake,0.000424746
30905,CGR5_2_2488,ZoneEarthquake,0.000472295
30906,CGR5_2_2489,ZoneEarthquake,0.00046738
30907,CGR5_2_2484,ZoneEarthquake,0.000402868
30908,CGR5_2_2485,ZoneEarthquake,0.000414846
30909,CGR5_2_2486,ZoneEarthquake,0.000436681
30910,CGR5_2_2487,ZoneEarthquake,0.000459627
30911,CGR5_2_2480,ZoneEarthquake,0.000442266
30912,CGR5_2_2481,ZoneEarthquake,0.000430734
30913,CGR5_2_2482,ZoneEarthquake,0.000415237
30914,CGR5_2_2483,ZoneEarthquake,0.000403786
30915,CPCF_INTRA_10_1925,DomainEarthquake,0.00591608
30916,CGR5_21_8369,ZoneEarthquake,0.000850081
30917,CPCF_INTRA_10_1922,DomainEarthquake,0.00316062
30918,CGR5_9_5592,ZoneEarthquake,0.000545456
30919,CGR5_9_5593,ZoneEarthquake,0.000569376
30920,CGR5_9_5590,ZoneEarthquake,0.000448869
30921,CGR5_9_5591,ZoneEarthquake,0.000501599
30922,CPCF_INTRA_10_1498,DomainEarthquake,0.00262317
30923,CIZU_2_68,ZoneEarthquake,0.000354113
30924,CIZU_2_69,ZoneEarthquake,0.000340664
30925,CPCF_INTRA_12_7775,DomainEarthquake,0.000256065
30926,CPCF_INTRA_12_7774,DomainEarthquake,0.000288775
30927,CPCF_INTRA_3_3209,ZoneEarthquake,0.000414772
30928,CPCF_INTRA_12_7779,DomainEarthquake,0.000199267
30929,CPCF_INTRA_12_7778,DomainEarthquake,0.000202398
30930,CPHL_INTRA_4_3158,ZoneEarthquake,0.00141205
30931,CPHL_INTRA_4_3159,ZoneEarthquake,0.00187418
30932,CIZU_3_938,ZoneEarthquake,0.000379159
30933,CIZU_3_939,ZoneEarthquake,0.000379159
30934,CIZU_3_936,ZoneEarthquake,0.000379159
30935,CIZU_3_937,ZoneEarthquake,0.000379159
30936,CIZU_3_934,ZoneEarthquake,0.000378774
30937,CIZU_3_935,ZoneEarthquake,0.000379159
30938,CIZU_3_932,ZoneEarthquake,0.000378774
30939,CIZU_3_933,ZoneEarthquake,0.000378774
30940,CIZU_3_930,ZoneEarthquake,0.000378774
30941,CIZU_3_931,ZoneEarthquake,0.000378774
30942,CGR5_22_4124,ZoneEarthquake,0.000289127
30943,CGR5_22_4125,ZoneEarthquake,0.000287489
30944,CGR5_22_4126,ZoneEarthquake,0.000289789
30945,CGR5_22_4127,ZoneEarthquake,0.000298077
30946,CGR5_22_4120,ZoneEarthquake,0.000275686
30947,CGR5_22_4121,ZoneEarthquake,0.00027618
30948,CGR5_22_4122,ZoneEarthquake,0.000278765
30949,CGR5_22_4123,ZoneEarthquake,0.000290835
30950,CGR5_22_4128,ZoneEarthquake,0.000312738
30951,CGR5_22_4129,ZoneEarthquake,0.000333527
30952,CPCF_INTRA_13_5512,DomainEarthquake,0.00161602
30953,CPCF_INTRA_13_5513,DomainEarthquake,0.00193813
30954,CPCF_INTRA_13_5510,DomainEarthquake,0.000782134
30955,CPCF_INTRA_13_5511,DomainEarthquake,0.00117282
30956,CPCF_INTRA_13_5514,DomainEarthquake,0.00204497
30957,CGR5_5_1790,ZoneEarthquake,0.000380307
30958,CGR5_5_1791,ZoneEarthquake,0.000344423
30959,CGR5_5_1792,ZoneEarthquake,0.000322449
30960,CGR5_5_1793,ZoneEarthquake,0.000312003
30961,CPHL_INTRA_4_3480,ZoneEarthquake,0.0012039
30962,CPHL_INTRA_4_3481,ZoneEarthquake,0.00118644
30963,CPHL_INTRA_4_3482,ZoneEarthquake,0.00113675
30964,CPHL_INTRA_4_3483,ZoneEarthquake,0.00112178
30965,CPHL_INTRA_4_3484,ZoneEarthquake,0.00121438
30966,CPHL_INTRA_4_3485,ZoneEarthquake,0.00143895
30967,CGR5_25_10718,ZoneEarthquake,0.000861147
30968,CGR5_25_10719,ZoneEarthquake,0.000841461
30969,CGR5_25_10712,ZoneEarthquake,0.0019995
30970,CGR5_25_10713,ZoneEarthquake,0.0018828
30971,CGR5_25_10710,ZoneEarthquake,0.00245751
30972,CGR5_25_10711,ZoneEarthquake,0.00217836
30973,CGR5_25_10716,ZoneEarthquake,0.00108794
30974,CGR5_25_10717,ZoneEarthquake,0.00092701
30975,CGR5_25_10714,ZoneEarthquake,0.0016713
30976,CGR5_25_10715,ZoneEarthquake,0.0013628
30977,CPCF_INTRA_11_5271,DomainEarthquake,0.0016694
30978,CPCF_INTRA_11_5270,DomainEarthquake,0.00164886
30979,CPCF_INTRA_4_3913,ZoneEarthquake,0.000481463
30980,CPCF_INTRA_4_3912,ZoneEarthquake,0.000534772
30981,CPCF_INTRA_4_3911,ZoneEarthquake,0.000597972
30982,CPCF_INTRA_4_3910,ZoneEarthquake,0.000660793
30983,CIZU_1_407,ZoneEarthquake,0.00151503
30984,CPHL_INTRA_4_2357,ZoneEarthquake,0.00184316
30985,CPHL_INTRA_4_2356,ZoneEarthquake,0.00164276
30986,CPHL_INTRA_4_2355,ZoneEarthquake,0.00149359
30987,CPCF_INTRA_9_5492,ZoneEarthquake,0.000663616
30988,CPCF_INTRA_11_5279,DomainEarthquake,0.00277264
30989,CPHL_INTRA_4_2359,ZoneEarthquake,0.0026481
30990,CPHL_INTRA_4_2358,ZoneEarthquake,0.00214471
30991,CIZU_1_408,ZoneEarthquake,0.00151712
30992,CIZU_1_409,ZoneEarthquake,0.00152087
30993,CPCF_INTRA_11_5278,DomainEarthquake,0.00232098
30994,CPCF_INTRA_9_5490,ZoneEarthquake,0.000602895
30995,CPHL_INTER_5_4035,ZoneEarthquake,0.00240471
30996,CPHL_INTER_5_4034,ZoneEarthquake,0.00209163
30997,CPHL_INTER_5_4037,ZoneEarthquake,0.00277262
30998,CPHL_INTER_5_4036,ZoneEarthquake,0.00263697
30999,CGR5_8_4659,ZoneEarthquake,0.000643443
31000,CGR5_8_4658,ZoneEarthquake,0.000672125
31001,CPHL_INTER_5_4033,ZoneEarthquake,0.00178359
31002,CPHL_INTER_5_4032,ZoneEarthquake,0.00157133
31003,CGR5_8_4655,ZoneEarthquake,0.00104913
31004,CGR5_8_4654,ZoneEarthquake,0.00132356
31005,CGR5_8_4657,ZoneEarthquake,0.000736283
31006,CGR5_8_4656,ZoneEarthquake,0.000851632
31007,CPHL_INTER_5_4039,ZoneEarthquake,0.00276954
31008,CPHL_INTER_5_4038,ZoneEarthquake,0.00282422
31009,CPCF_INTRA_12_7805,DomainEarthquake,0.000200496
31010,CPCF_INTRA_12_7804,DomainEarthquake,0.00019881
31011,CGR5_9_5261,ZoneEarthquake,0.000340897
31012,CPCF_INTRA_13_5907,DomainEarthquake,0.000328324
31013,CGR5_3_835,ZoneEarthquake,0.000269726
31014,CGR5_3_834,ZoneEarthquake,0.000264928
31015,CGR5_3_837,ZoneEarthquake,0.00027996
31016,CGR5_3_836,ZoneEarthquake,0.000274891
31017,CPHL_INTRA_5_4049,ZoneEarthquake,0.00071127
31018,CGR5_3_839,ZoneEarthquake,0.000285687
31019,CGR5_3_838,ZoneEarthquake,0.00028401
31020,CPCF_INTER_12_6122,DomainEarthquake,0.00340654
31021,CPCF_INTER_3_3011,ZoneEarthquake,0.0109321
31022,CPCF_INTER_3_3010,ZoneEarthquake,0.0100224
31023,CGR5_25_11191,ZoneEarthquake,0.0037426
31024,CPCF_INTER_3_3012,ZoneEarthquake,0.0118298
31025,CGR5_25_11197,ZoneEarthquake,0.000889316
31026,CGR5_25_11196,ZoneEarthquake,0.000871687
31027,CGR5_25_11195,ZoneEarthquake,0.000856843
31028,CGR5_25_11194,ZoneEarthquake,0.000848969
31029,CGR5_25_11199,ZoneEarthquake,0.000892631
31030,CGR5_25_11198,ZoneEarthquake,0.000898766
31031,CPHL_INTRA_5_4045,ZoneEarthquake,0.00105676
31032,CPHL_INTRA_1_489,ZoneEarthquake,0.00156305
31033,CPHL_INTRA_1_488,ZoneEarthquake,0.00193574
31034,CPHL_INTRA_1_485,ZoneEarthquake,0.0018447
31035,CPHL_INTRA_1_484,ZoneEarthquake,0.00149101
31036,CPHL_INTRA_1_487,ZoneEarthquake,0.00215579
31037,CPHL_INTRA_1_486,ZoneEarthquake,0.00211481
31038,CPHL_INTRA_1_481,ZoneEarthquake,0.000846193
31039,CPHL_INTRA_1_480,ZoneEarthquake,0.000766251
31040,CPHL_INTRA_1_483,ZoneEarthquake,0.00118985
31041,CPHL_INTRA_1_482,ZoneEarthquake,0.00098226
31042,CGR5_7_3879,ZoneEarthquake,0.000312664
31043,CGR5_7_3878,ZoneEarthquake,0.000326738
31044,CGR5_7_3875,ZoneEarthquake,0.000375815
31045,CGR5_7_3874,ZoneEarthquake,0.000375488
31046,CGR5_7_3877,ZoneEarthquake,0.000345784
31047,CGR5_7_3876,ZoneEarthquake,0.000364658
31048,CPCF_INTER_9_5389,ZoneEarthquake,0.00551686
31049,CPCF_INTER_9_5388,ZoneEarthquake,0.00577013
31050,CPCF_INTER_9_5385,ZoneEarthquake,0.00609208
31051,CPCF_INTER_9_5387,ZoneEarthquake,0.00600446
31052,CPCF_INTER_9_5386,ZoneEarthquake,0.00613689
31053,CPHL_INTER_5_2543,ZoneEarthquake,0.00198153
31054,CGR5_21_8178,ZoneEarthquake,0.00130844
31055,CGR5_21_8179,ZoneEarthquake,0.001282
31056,CGR5_21_8176,ZoneEarthquake,0.00122242
31057,CGR5_21_8177,ZoneEarthquake,0.00129952
31058,CGR5_21_8174,ZoneEarthquake,0.000945571
31059,CGR5_21_8175,ZoneEarthquake,0.00108758
31060,CGR5_21_8172,ZoneEarthquake,0.000794209
31061,CGR5_21_8173,ZoneEarthquake,0.000843781
31062,CGR5_21_8170,ZoneEarthquake,0.000776147
31063,CGR5_21_8171,ZoneEarthquake,0.000779406
31064,CPHL_INTER_1_185,ZoneEarthquake,0.000298994
31065,CPCF_INTRA_2_1101,ZoneEarthquake,0.00191378
31066,CPCF_INTRA_2_1102,ZoneEarthquake,0.00200307
31067,CPCF_INTRA_2_1103,ZoneEarthquake,0.0020963
31068,CPCF_INTRA_2_1104,ZoneEarthquake,0.00221368
31069,CPCF_INTRA_2_1105,ZoneEarthquake,0.00239142
31070,CPHL_INTRA_1_545,ZoneEarthquake,0.00133582
31071,CPHL_INTER_1_180,ZoneEarthquake,0.000423979
31072,CPCF_INTRA_11_2953,DomainEarthquake,0.00293934
31073,CPHL_INTER_1_181,ZoneEarthquake,0.000418289
31074,CPHL_INTRA_1_548,ZoneEarthquake,0.00219536
31075,CPHL_INTRA_1_549,ZoneEarthquake,0.00233212
31076,CPHL_INTER_6_4480,ZoneEarthquake,0.000897749
31077,CGR5_20_8289,ZoneEarthquake,0.00120737
31078,CGR5_20_8288,ZoneEarthquake,0.00133149
31079,CPHL_INTER_1_188,ZoneEarthquake,0.000141997
31080,CPHL_INTER_1_189,ZoneEarthquake,0.000146477
31081,CGR5_20_8287,ZoneEarthquake,0.00139543
31082,CPHL_INTER_1_955,ZoneEarthquake,0.000264254
31083,CPHL_INTER_1_954,ZoneEarthquake,0.000307989
31084,CPHL_INTER_1_957,ZoneEarthquake,0.000171384
31085,CPHL_INTER_1_956,ZoneEarthquake,0.000214493
31086,CPHL_INTER_1_951,ZoneEarthquake,0.000315783
31087,CPHL_INTER_1_950,ZoneEarthquake,0.000279852
31088,CPHL_INTER_1_953,ZoneEarthquake,0.000333913
31089,CPHL_INTER_1_952,ZoneEarthquake,0.000336323
31090,CPHL_INTER_1_958,ZoneEarthquake,0.000141536
31091,CPHL_INTER_5_4277,ZoneEarthquake,0.00142567
31092,CPHL_INTER_5_4276,ZoneEarthquake,0.00142471
31093,CPHL_INTER_5_4275,ZoneEarthquake,0.00142531
31094,CPHL_INTER_5_4274,ZoneEarthquake,0.0014296
31095,CPHL_INTER_5_4273,ZoneEarthquake,0.00144802
31096,CPCF_INTRA_2_1299,ZoneEarthquake,0.00226901
31097,CPCF_INTER_3_2788,ZoneEarthquake,0.0103059
31098,CIZU_1_313,ZoneEarthquake,0.00153802
31099,CPCF_INTRA_2_1297,ZoneEarthquake,0.00186759
31100,CIZU_1_318,ZoneEarthquake,0.0017494
31101,CGR5_20_8425,ZoneEarthquake,0.000875538
31102,CGR5_20_8424,ZoneEarthquake,0.000927284
31103,CGR5_20_8423,ZoneEarthquake,0.000989784
31104,CGR5_20_8422,ZoneEarthquake,0.00106162
31105,CGR5_20_8421,ZoneEarthquake,0.00113173
31106,CGR5_20_8420,ZoneEarthquake,0.00118022
31107,CPHL_INTER_5_3179,ZoneEarthquake,0.00335072
31108,CPHL_INTER_5_3178,ZoneEarthquake,0.00435099
31109,CPHL_INTER_5_3175,ZoneEarthquake,0.00386828
31110,CPHL_INTER_5_3174,ZoneEarthquake,0.00296228
31111,CPHL_INTER_5_3177,ZoneEarthquake,0.00492212
31112,CPHL_INTER_5_3176,ZoneEarthquake,0.00470311
31113,CPHL_INTER_5_3171,ZoneEarthquake,0.0022055
31114,CPHL_INTER_5_3170,ZoneEarthquake,0.00217351
31115,CPHL_INTER_5_3173,ZoneEarthquake,0.00239885
31116,CPHL_INTER_5_3172,ZoneEarthquake,0.00221517
31117,CGR5_3_1473,ZoneEarthquake,0.000267836
31118,CGR5_3_1472,ZoneEarthquake,0.000268083
31119,CGR5_3_1471,ZoneEarthquake,0.000268034
31120,CPCF_INTER_12_7718,DomainEarthquake,0.00158943
31121,CGR5_3_1477,ZoneEarthquake,0.000261982
31122,CGR5_3_1476,ZoneEarthquake,0.000263968
31123,CGR5_3_1475,ZoneEarthquake,0.000265822
31124,CGR5_3_1474,ZoneEarthquake,0.000267132
31125,CPCF_INTER_12_7713,DomainEarthquake,0.00163407
31126,CPCF_INTER_12_7712,DomainEarthquake,0.00172175
31127,CGR5_3_1479,ZoneEarthquake,0.000260663
31128,CPCF_INTER_12_7710,DomainEarthquake,0.00212747
31129,CPCF_INTER_12_7717,DomainEarthquake,0.00158593
31130,CPCF_INTER_12_7716,DomainEarthquake,0.0015852
31131,CPCF_INTER_12_7715,DomainEarthquake,0.00158749
31132,CPCF_INTER_12_7714,DomainEarthquake,0.00159851
31133,CPCF_INTRA_12_7678,DomainEarthquake,0.000220288
31134,CPCF_INTRA_12_7679,DomainEarthquake,0.000213715
31135,CPCF_INTRA_12_7672,DomainEarthquake,0.000199296
31136,CPCF_INTRA_12_7673,DomainEarthquake,0.000201621
31137,CPCF_INTRA_12_7670,DomainEarthquake,0.000204863
31138,CPCF_INTRA_12_7671,DomainEarthquake,0.000199657
31139,CPCF_INTRA_12_7676,DomainEarthquake,0.000220255
31140,CPCF_INTRA_12_7677,DomainEarthquake,0.000223212
31141,CPCF_INTRA_12_7674,DomainEarthquake,0.000206448
31142,CPCF_INTRA_12_7675,DomainEarthquake,0.000213409
31143,CPCF_INTRA_7_4540,ZoneEarthquake,0.00178432
31144,CPCF_INTRA_7_4541,ZoneEarthquake,0.00169737
31145,CPCF_INTRA_7_4542,ZoneEarthquake,0.00157224
31146,CPCF_INTRA_7_4543,ZoneEarthquake,0.00143495
31147,CPCF_INTRA_4_3391,ZoneEarthquake,0.00146909
31148,CPCF_INTRA_12_8145,DomainEarthquake,0.000200992
31149,CPCF_INTRA_12_8144,DomainEarthquake,0.000201025
31150,CPCF_INTRA_12_8147,DomainEarthquake,0.000200978
31151,CPCF_INTRA_12_8146,DomainEarthquake,0.000200981
31152,CPCF_INTRA_12_8141,DomainEarthquake,0.000203345
31153,CPCF_INTRA_12_8140,DomainEarthquake,0.000208107
31154,CPCF_INTRA_12_8143,DomainEarthquake,0.000201142
31155,CPCF_INTRA_12_8142,DomainEarthquake,0.000201613
31156,CPHL_INTRA_5_1962,ZoneEarthquake,0.00110647
31157,CPHL_INTRA_5_1963,ZoneEarthquake,0.00123029
31158,CPHL_INTRA_5_1960,ZoneEarthquake,0.00119779
31159,CPHL_INTRA_5_1961,ZoneEarthquake,0.00105349
